city,state,slug,market_type,peak_season_start,peak_season_end,llm_context,category,tier_order,tier_name,pricing_type,price_low_peak,price_high_peak,price_low_off_peak,price_high_off_peak,blurb,foodModel,alcoholModel,foodMinimum,alcoholMinimum,minimumIsCombined
Nantucket,Massachusetts,nantucket,destination,June,September,,Attire & Beauty,3,Mid-Range / Sample Sale,flat,950,2800,950,2500,"Sample sales and online platforms (Stillwhite, PreOwnedWeddingDresses) at 40 to 70 percent off retail. Mid-range hair and makeup runs $130 to $200 each. Total $800 to $2,400.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Attire & Beauty,4,Budget / Off-the-Rack,flat,350,1100,350,1000,"David's Bridal locations and online retailers (Azazie, ASOS Wedding) cover the budget tier. Men's Wearhouse for partner attire from $200 to $300. Rarely chosen at Nantucket weddings given market positioning.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Bar & Beverages,1,Premium Open Bar,per_head,80,125,68,105,"Premium spirits, signature cocktails using local distillers like Triple Eight Distillery (Nantucket), and curated wines. Budget $80 to $125 per head.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Bar & Beverages,2,Standard Open Bar,per_head,50,78,42,65,"Mid-shelf spirits, house wine, and Cisco Brewers craft beer (Nantucket institution). $50 to $78 per head.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Bar & Beverages,3,Beer & Wine Only,per_head,33,52,28,44,Beer and wine without spirits. Cisco Brewers and local rosé culture make this tier feel local. Budget $33 to $52 per head.,extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Bar & Beverages,4,Dry Wedding,per_head,7,15,6,13,"No alcohol. Premium mocktails, pressed-juice station, and island coffee. $7 to $15 per head.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Catering,1,Full-Service Fine Dining,per_head,180,280,150,235,"White-glove plated from premier Nantucket caterers like Bartlett's Farm catering and Pip & Anchor. Island sourcing — Bartlett's Farm produce, Nantucket Bay scallops, locally caught fish. Among the highest catering price points in New England. Budget $180 to $280 per head.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Catering,2,Seated Dinner with Staffed Service,per_head,125,180,105,150,Plated or family-style from established Nantucket caterers. $125 to $180 per head.,extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Catering,3,Buffet / Family Style,per_head,85,125,72,105,Buffet and family-style service — Nantucket clambake-style menus are signature. $85 to $125 per head.,extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Catering,4,Cocktail Reception / Stations,per_head,55,88,47,75,"Heavy appetizers and stations — raw bar with Nantucket Bay oysters, charcuterie, and seafood grazing. $55 to $88 per head.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Catering,5,DIY / Self-Catered,per_head,15,40,13,34,Bartlett's Farm market platters and island grocery options. Realistic only for tiny private gatherings; not allowed at most dedicated venues.,extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Florals & Decor,1,Couture Floral Design,flat,22000,35000,18000,29000,"Top Nantucket and Boston studios traveling to the island — Field Day Designs, Soirée Floral (Nantucket), and Marc Hall Design Boston bookings. Hydrangea-and-roses coastal aesthetic. Budget $22,000 to $35,000.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Florals & Decor,2,Full Floral Installation,flat,13000,22000,11000,18000,"Large-scale floral with ceremony arch and full tablescapes. Boston studios traveling to Nantucket charge premiums. $13,000 to $22,000.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Florals & Decor,3,Traditional Florals,flat,5500,12000,4500,10000,"Full traditional package from Nantucket and Boston florists. Hydrangea (Nantucket-grown) is the signature flower. $5,500 to $12,000.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Florals & Decor,4,Minimal Florals + Rentals,flat,1800,4500,1500,3800,Scaled-back floral with foraged beach grasses and rental candles. Less common at full-scale Nantucket weddings.,extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Florals & Decor,5,DIY / Dried / Greenery Only,flat,300,1500,300,1200,"Locally cut hydrangea, dried beach grasses, and silk arrangements.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Music & Entertainment,1,Premium Live Band (10–12 Piece),flat,16000,26000,13000,21000,"Boston and NYC premier bands traveling to Nantucket — Wilson Stevens Productions, Hank Lane Music, and Maxx Hi-Fi. Island logistics add travel premiums. Budget $16,000 to $26,000.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Music & Entertainment,2,Live Band (6–8 Piece),flat,8500,16000,7000,13000,"Mid-sized Boston bands traveling to Nantucket. $8,500 to $16,000.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Music & Entertainment,3,Live Band (Ceremony or Cocktail Only),flat,2400,6500,2000,5500,"String quartets, classical guitar, and jazz trios for ceremony plus DJ. $2,400 to $6,500 combined.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Music & Entertainment,4,DJ,flat,2000,4200,1700,3600,"Boston DJs traveling to Nantucket. $2,000 to $4,200 with travel premiums included.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Music & Entertainment,5,Curated Playlist / Friend,flat,120,450,100,380,Curated playlist on a venue-provided sound system. Works for elopements and very small intimate ceremonies.,extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Photography & Video,1,Luxury Editorial Team,flat,13000,20000,11000,16500,"Top Nantucket editorial teams and NYC/Boston photographers — KT Merry, Christian Oth Studio, and Alex Paul Photography. $13,000 to $20,000.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Photography & Video,2,Lead + Second Shooter + Full Video,flat,7500,12500,6300,10500,"Lead photographer, second shooter, separate videography team. NYC/Boston studios traveling. $7,500 to $12,500.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Photography & Video,3,Lead Photographer + Video,flat,5000,9000,4200,7500,"Lead with highlight-film videographer. $5,000 to $9,000.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Photography & Video,4,Lead Photographer Only,flat,3000,5500,2600,4700,"Single experienced Nantucket photographer with island-light mastery. $3,000 to $5,500.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Photography & Video,5,Friend / Hobbyist,flat,250,1200,250,1000,Trusted friend or newer photographer. Works for small private gatherings under 20 guests.,extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Wedding Planner,1,Full-Service Planner,flat,12000,24000,10000,20000,"Top Nantucket planners like Soirée by Souleret (Nantucket bookings) and Marcy Blum Associates. Strong destination wedding orientation. $12,000 to $24,000.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Wedding Planner,2,Partial Planning,flat,5500,11000,4700,9500,"Partial planning for couples who've booked venue. Local Nantucket expertise essential given island logistics (ferry transport for vendors and rentals, limited vendor pool).",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Wedding Planner,3,Day-Of Coordinator,flat,2200,4500,1900,3800,"Day-of coordination from local Nantucket coordinators. $2,200 to $4,500.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Wedding Planner,4,DIY / No Coordinator,flat,0,0,0,0,No professional coordination. Genuinely impractical for any Nantucket wedding given island logistics complexity.,extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Stationery & Invitations,1,Custom Letterpress / Foil,flat,2200,6000,2200,5400,"Bespoke letterpress or foil suites from Nantucket designers (Sasha Nialla, Letterpress and Co.) and Boston/NYC custom studios. Nautical and beach motifs are signature. Full suite $2,200 to $6,000.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Stationery & Invitations,2,Printed Suite (Online Designer),flat,450,2000,450,1800,"Semi-custom suites from Minted, Zola, or Artifact Uprising. A standard digitally printed suite of 100 sets runs $537 to $783 on Minted. Add save-the-dates and day-of paper for a full package $400 to $1,800.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Stationery & Invitations,3,Digital Invitations,flat,25,110,25,90,"Paperless Post, Zola digital invites, or DIY through Canva. Free platforms available; premium designs run $1 to $3 per send. Less commonly chosen at Nantucket weddings given market positioning.",extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Stationery & Invitations,4,No Formal Stationery,flat,0,20,0,15,Word of mouth and free wedding website. A Nantucket County marriage license is $50. That's the only paper Massachusetts requires.,extra,extra,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Venue,1,Iconic Estate / Landmark Institution,flat,60000,100000,42000,72000,"White Elephant Hotel (Harborview Lawn ceremony, Ballroom up to 300 guests) and The Wauwinet (oceanfront luxury resort, vows on oceanfront lawn or beach). Top Nantucket full-experience venues with marquee island recognition. Site + accommodations all-in $60,000 to $100,000.",included,included,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Venue,2,Private Estate / Historic Mansion,flat,35000,55000,25000,40000,"Galley Beach (oceanfront private events), Sankaty Head Beach Club, and private Nantucket estate buyouts. $35,000 to $55,000.",included,included,,,false
Nantucket,Massachusetts,nantucket,destination,June,September,,Venue,3,Grand Hotel Ballroom,flat,22000,35000,16000,25000,"The Nantucket Hotel & Resort, Harbor View Hotel (Edgartown — Vineyard nearby), and Jared Coffin House. Site $22,000 to $35,000 with food and beverage minimums.",included,included,,,false
